Bar0,54.1
Bar1,42.2
Bar2,37.9
Bar3,33.1
Bar4,29.8
Bar5,26.6
Bar6,21.8
Bar7,20.7
Bar8,20.7
Bar9,20.8
Bar10,20.9
Bar11,19.7
Bar12,17.2
Bar13,14.9
Bar14,13.8
Bar15,13.2
Bar16,12.3
Bar17,10.7
Bar18,9.3
Bar19,8.6
Bar20,8.7
Bar21,8.8
Bar22,9.2
Bar23,9.7
Bar24,10.3
Bar25,10.9
Bar26,11.1
Bar27,11
Bar28,10.6
Bar29,10.1
Bar30,9.6
Bar31,9
Bar32,8.8
Bar33,8.4
Bar34,8.8
Bar35,8.8
