Bar0,50.9
Bar1,43.4
Bar2,40.8
Bar3,36.4
Bar4,33.4
Bar5,31.7
Bar6,27.6
Bar7,25.3
Bar8,22.3
Bar9,19.6
Bar10,18.4
Bar11,18.1
Bar12,16.4
Bar13,15
Bar14,14.1
Bar15,13.5
Bar16,12.9
Bar17,11.4
Bar18,10.2
Bar19,9.1
Bar20,9
Bar21,9.1
Bar22,9.1
Bar23,9.1
Bar24,9.1
Bar25,9.2
Bar26,9.3
Bar27,9.3
Bar28,9.8
Bar29,10.8
Bar30,10.5
Bar31,9.6
Bar32,9.2
Bar33,9.1
Bar34,9.4
Bar35,9.3
