Bar0,9.7
Bar1,18
Bar2,20.9
Bar3,22
Bar4,23
Bar5,23.4
Bar6,22.8
Bar7,22.3
Bar8,21.6
Bar9,20.9
Bar10,18.7
Bar11,16.8
Bar12,16.9
Bar13,17.4
Bar14,17.7
Bar15,18.1
Bar16,18.7
Bar17,19.5
Bar18,20.4
Bar19,9.1
Bar20,9.2
Bar21,9.2
Bar22,9.4
Bar23,9.4
Bar24,9.4
Bar25,9.4
Bar26,9.4
Bar27,9.4
Bar28,10.4
Bar29,9.5
Bar30,9.4
Bar31,9.4
Bar32,9.4
Bar33,9.1
Bar34,9.3
Bar35,9.2
