Bar0,11.4
Bar1,23.4
Bar2,25.4
Bar3,25.5
Bar4,25.9
Bar5,26
Bar6,24.5
Bar7,24
Bar8,22.8
Bar9,20.8
Bar10,19.3
Bar11,17.1
Bar12,17.1
Bar13,17.2
Bar14,17.1
Bar15,17.2
Bar16,17.5
Bar17,17.3
Bar18,17
Bar19,9.7
Bar20,9.8
Bar21,9.9
Bar22,10.1
Bar23,10
Bar24,10.1
Bar25,10.1
Bar26,10.1
Bar27,10.1
Bar28,10.5
Bar29,10.9
Bar30,10.1
Bar31,10.1
Bar32,10.1
Bar33,9.8
Bar34,10.1
Bar35,10.1
