Bar0,37.8
Bar1,38.8
Bar2,36.6
Bar3,33.9
Bar4,32.4
Bar5,31.2
Bar6,27
Bar7,25.4
Bar8,23.1
Bar9,20.6
Bar10,18.4
Bar11,16.9
Bar12,16
Bar13,15
Bar14,14.4
Bar15,14
Bar16,13.4
Bar17,12
Bar18,10.5
Bar19,8.6
Bar20,8.6
Bar21,8.7
Bar22,8.8
Bar23,8.8
Bar24,8.8
Bar25,8.8
Bar26,8.8
Bar27,8.9
Bar28,8.8
Bar29,9.6
Bar30,10
Bar31,8.8
Bar32,8.8
Bar33,8.4
Bar34,8.6
Bar35,8.6
