Bar0,55
Bar1,43.7
Bar2,40
Bar3,35.1
Bar4,32.2
Bar5,30.1
Bar6,25
Bar7,21.6
Bar8,19.8
Bar9,19.8
Bar10,19.8
Bar11,19
Bar12,16.8
Bar13,14.9
Bar14,13.8
Bar15,13.2
Bar16,12.5
Bar17,11
Bar18,9.4
Bar19,8.8
Bar20,8.8
Bar21,8.9
Bar22,8.9
Bar23,9.1
Bar24,9.6
Bar25,10.3
Bar26,10.7
Bar27,10.8
Bar28,10.6
Bar29,9.9
Bar30,9.3
Bar31,8.9
Bar32,8.8
Bar33,8.5
Bar34,8.9
Bar35,8.9
