Bar0,42.6
Bar1,40.6
Bar2,38
Bar3,35.4
Bar4,33.1
Bar5,31.3
Bar6,27.6
Bar7,25.5
Bar8,23
Bar9,20.6
Bar10,18.2
Bar11,17.3
Bar12,16.2
Bar13,15.1
Bar14,14.4
Bar15,13.9
Bar16,13.5
Bar17,11.9
Bar18,10.5
Bar19,9.1
Bar20,9.3
Bar21,9.4
Bar22,9.3
Bar23,9.3
Bar24,9.4
Bar25,9.5
Bar26,9.5
Bar27,9.5
Bar28,9.8
Bar29,10.8
Bar30,10.2
Bar31,9.5
Bar32,9.5
Bar33,9.2
Bar34,9.5
Bar35,9.5
