1.754688829279311246e+00
1.698805750714734941e+00
1.608965255405076400e+00
4.917107962638725405e-02
1.620329953433586656e+00
2.683138583411652234e-01
1.706582776243519728e+00
1.156852048440297320e+00
1.758712964376527133e+00
7.454514393568788533e-01
9.650710130299754441e-01
