4.299512577764816323e-02
2.362651488235041272e-02
5.946395543315219356e-02
1.183937269176257717e-01
2.210656106652473252e-01
2.532089372833189467e-01
4.250522638116641105e-01
6.352498759075646539e-01
7.241257144402123425e-01
9.514627987135727549e-01
1.378830303941119828e+00
