1.503271357590927337e+00
1.457633472661507001e+00
1.382816573352716683e+00
4.679070168763195710e-03
1.379305897913445378e+00
2.101670220625246055e-01
1.455237605199816597e+00
1.001027388620605141e+00
1.502045640780682811e+00
6.221019150482587357e-01
8.114000608565338224e-01
