5.576692115241536907e-02
2.805336248848401895e-02
8.253865806484682321e-02
1.186970149527597634e-01
2.225510602474828625e-01
2.693179125112326044e-01
4.185385604160043460e-01
5.484209003681488337e-01
6.935884880725038393e-01
8.317671217656051885e-01
1.241638494138747273e+00
